season,date,game_pk,pitcher_id,lineup_ids,actual_k,exp_k,p_k_≥6.5
2024,2024-08-21,746028,682610,"669364,669394,660821,681393,656537,672640,669065,682073,663743",3,4.9505,0.239
2024,2024-08-21,744812,685299,"453568,678662,686668,641857,663898,669911,666134,687597,691011",2,4.9945,0.247
2024,2024-08-21,744812,680730,"669743,682928,695578,660688,671277,677588,665953,608336,696285",6,5.1205,0.2545
2024,2024-08-21,745704,676282,"686823,657041,677587,681807,647304,678877,665926,671289,595978",5,4.9775,0.245
2024,2024-08-21,745704,641482,"650402,665742,663757,519317,669224,683011,657077,672724,700250",4,5.0695,0.254
2024,2024-08-21,744893,607259,"663697,682829,663886,670770,668715,664034,669289,666181,682622",3,5.062,0.239
2024,2024-08-21,744893,684320,"543807,662139,665489,687462,676391,677870,680718,676914,672386",6,5.0475,0.2475
2024,2024-08-21,747084,605400,"656941,607208,547180,664761,592206,592663,642215,681082,669016",5,5.168,0.2595
2024,2024-08-21,747084,608331,"671739,593160,542303,621566,669221,672284,663897,624585,570482",4,4.998,0.248
2024,2024-08-21,745138,668964,"668930,694192,669003,661388,642715,606992,656555,686217,687401",5,5.0315,0.254
2024,2024-08-21,745138,502043,"691026,676475,575929,665877,571448,687363,502671,572761,502054",5,5.081,0.2475
2024,2024-08-21,746837,689225,"678009,682985,681481,690993,679529,690291,656716,700242,668670",3,4.964,0.231
2024,2024-08-21,746837,592791,"664023,621550,673548,641355,670623,663538,621020,623520,542194",5,4.9985,0.219
2024,2024-08-21,746267,456501,"621493,687263,694384,543685,681351,694359,666176,666160,605346",1,5.1075,0.2605
2024,2024-08-21,746267,547179,"680118,677951,686469,521692,669004,592669,624428,672580,664728",5,5.0485,0.2405
2024,2024-08-21,745622,686752,"650490,664040,666624,670764,666139,676609,642350,676356,656577",5,5.101,0.2505
2024,2024-08-21,745622,687765,"671732,667670,668709,609280,687231,663527,668832,680869,680474",10,5.018,0.2455
2024,2024-08-21,746110,669302,"571745,677594,663728,668227,593871,457759,686527,664238,660844",7,5.0555,0.245
2024,2024-08-21,746110,656427,"660271,605141,518692,606192,666158,669257,571970,669242,595281",5,5.0915,0.2565
2024,2024-08-22,744815,615698,"678662,663898,686668,669911,607732,666134,687597,656541,668845",4,5.118,0.264
2024,2024-08-22,744815,571578,"669743,682928,695578,660688,671277,677588,660766,608336,696285",8,5.091,0.247
2024,2024-08-22,745705,668909,"680757,657041,608070,647304,678877,665926,595978,671289,677587",5,4.9765,0.2305
2024,2024-08-22,745705,543037,"650402,665742,592450,669224,519317,657077,683011,665828,700250",2,5.123,0.2655
2024,2024-08-22,745137,642547,"655316,694192,661388,669003,642715,656555,686217,596142,687401",2,5.045,0.257
2024,2024-08-22,745137,571945,"691026,676475,575929,680977,571448,663457,663609,502054,687363",3,4.9925,0.247
2024,2024-08-22,746836,663947,"663837,628451,690993,679529,668670,681481,693307,690291,595879",0,4.995,0.2365
2024,2024-08-22,746836,657006,"664023,623520,641355,673548,683737,663538,621020,691718,665804",10,5.0515,0.2435
2024,2024-08-22,745623,605488,"650490,664040,666185,666624,666139,676609,670764,670224,691406",3,5.001,0.229
2024,2024-08-22,745623,674370,"680474,609280,667670,669127,663662,671732,664913,680869,687231",6,5.0415,0.2455
2024,2024-08-22,745465,666157,"663697,682829,668715,670770,642708,669289,642086,682622,571912",9,5.01,0.239
2024,2024-08-22,745465,694973,"643396,668804,663698,650559,665833,656582,669707,518735,572191",9,5.0385,0.252
2024,2024-08-22,744894,656271,"621493,687263,694384,543685,607680,666176,642136,694359,683021",1,5.093,0.246
2024,2024-08-22,744894,621114,"543807,662139,665489,687462,672386,695238,676391,694388,677870",2,4.985,0.229
2024,2024-08-22,746998,681293,"514888,608324,676801,673237,605170,592325,676694,694376,643289",6,5.035,0.259
2024,2024-08-22,746998,669203,"681297,623993,683002,656811,668939,596103,702616,656775,602104",2,5.086,0.267
2024,2024-08-22,747082,650911,"656941,607208,547180,592206,681082,592663,669016,642215,670276",8,5.0725,0.2535
2024,2024-08-22,747082,680885,"671739,593160,542303,621566,657656,672284,606115,669221,570482",9,5.022,0.246
2024,2024-08-22,745379,622663,"596019,664056,607043,624413,608385,578428,682626,643446,621438",5,5.024,0.244
2024,2024-08-22,745379,656302,"650333,595777,630105,592518,593428,701538,444482,669134,669200",7,4.9745,0.236
2024,2024-08-23,745460,571656,"663697,682829,663886,668715,664034,656413,666181,669289,670770",2,5.0065,0.235
2024,2024-08-23,745460,663559,"643396,668804,665833,663698,572191,656582,641856,669707,678225",4,5.0575,0.25
2024,2024-08-23,746995,686613,"514888,608324,673237,665161,676694,694376,643289,605170,592325",6,5.04,0.2595
2024,2024-08-23,746995,700249,"681297,668939,683002,623993,656811,596103,602104,702616,543510",3,5.0265,0.2335
2024,2024-08-23,745702,607536,"678662,663898,686668,641857,669911,607732,666134,687597,676105",3,5.013,0.254
2024,2024-08-23,745702,607074,"650402,665742,592450,519317,665862,624431,683011,657077,700250",5,5.029,0.2445
2024,2024-08-23,744889,686799,"621493,687263,694384,607680,543685,681351,694359,592273,666176",1,5.073,0.2585
2024,2024-08-23,744889,605135,"543807,662139,687462,661531,695238,676391,694388,680718,672642",6,5.013,0.2415
2024,2024-08-23,746920,669194,"682998,664983,592626,656976,666971,680728,553993,641645,672695",7,5.0345,0.2385
2024,2024-08-23,746920,678394,"680776,663853,671213,646240,608701,681508,643376,666152,678882",2,4.9975,0.245
2024,2024-08-23,746597,543135,"543760,608369,669701,666969,663993,673962,608671,641680,665750",5,5.184,0.271
2024,2024-08-23,746597,676440,"680757,671289,608070,647304,686823,665926,657041,666310,677587",6,5.076,0.256
2024,2024-08-23,746024,543294,"664023,683737,673548,641355,670623,663538,621020,691718,665804",0,5.0825,0.2565
2024,2024-08-23,746024,676974,"660644,669394,660821,681146,681393,669065,656537,672640,663743",2,5.0585,0.2485
2024,2024-08-23,747080,669022,"608336,695578,660766,660688,665953,545121,677588,696285,682928",4,5.0145,0.2395
2024,2024-08-23,747080,519242,"671739,672284,542303,621566,657656,593160,663897,570482,606115",4,5.015,0.241
2024,2024-08-23,745870,669467,"691026,502054,575929,680977,571448,663457,502671,663609,687363",5,4.987,0.2385
2024,2024-08-23,745870,701581,"650489,669304,668904,670242,571657,467793,596146,666397,668885",5,4.977,0.2415
2024,2024-08-23,746268,592836,"656941,607208,547180,664761,592206,681082,592663,669016,669720",2,5.0215,0.2525
2024,2024-08-23,746268,608379,"672580,677951,686469,521692,669004,592669,666023,657557,664728",5,5.0475,0.2375
2024,2024-08-23,746758,672456,"678009,682985,663837,656716,690993,679529,690291,668952,693307",4,5.057,0.2495
2024,2024-08-23,746758,623167,"670032,673357,643217,683734,657757,686676,666150,672820,681460",5,5.028,0.237
2024,2024-08-23,745378,621112,"596019,668901,502110,624413,516782,578428,643446,682626,664056",1,5.1035,0.25
2024,2024-08-23,745378,605397,"650333,642180,630105,592518,593428,701538,669369,543309,669200",9,4.9085,0.228
2024,2024-08-23,745625,650644,"694192,663368,661388,642715,596142,656555,687401,655316,686217",3,5.0605,0.2385
2024,2024-08-23,745625,676664,"671732,667670,668709,609280,669127,664913,680869,687231,680474",3,5.068,0.2575
2024,2024-08-23,745217,806185,"666149,664774,671218,624424,656305,573262,642731,687529,592200",5,5.0675,0.2435
2024,2024-08-23,745217,622491,"670042,677594,663728,668227,593871,571745,664238,668942,660844",9,4.9955,0.2255
2024,2024-08-23,746111,641302,"650490,664040,691406,666624,666139,676356,642350,542963,670764",1,5.08,0.261
2024,2024-08-23,746111,676272,"660271,605141,518692,606192,669257,669242,500743,666158,571970",9,5.0185,0.2415
2024,2024-08-24,745703,687134,"453568,678662,686668,641857,663898,669911,595909,666134,691011",5,4.9625,0.2215
2024,2024-08-24,745703,701542,"665828,665742,592450,669224,665862,683011,657077,700250,663757",6,5.0595,0.248
2024,2024-08-24,744890,608334,"621493,687263,607680,543685,642136,681351,666176,592273,694359",8,4.9665,0.2375
2024,2024-08-24,744890,670102,"676391,662139,665489,687462,694388,677870,680718,676914,661531",12,4.972,0.228
2024,2024-08-24,746996,664285,"514888,608324,673237,665161,572138,605170,676694,592325,643289",8,5.033,0.237
2024,2024-08-24,746996,544150,"596103,668939,683002,623993,650391,681297,702616,656811,602104",3,5.053,0.2515
2024,2024-08-24,745617,607067,"668930,694192,661388,642715,641343,656555,669003,663368,687401",5,5.082,0.2515
2024,2024-08-24,745617,671212,"663662,667670,668709,609280,669127,664913,647351,680869,680474",8,5.1115,0.2655
2024,2024-08-24,746917,668678,"682998,664983,592626,656976,666971,553993,672695,641645,680728",9,5.028,0.2385
2024,2024-08-24,746917,676710,"680776,663853,671213,646240,608701,807799,681508,657136,678882",3,5.015,0.232
2024,2024-08-24,745218,605483,"666149,664774,671218,592192,656305,573262,642731,687529,592200",5,5.034,0.255
2024,2024-08-24,745218,669923,"670042,677594,686527,668227,593871,571745,668942,663728,660844",3,4.9715,0.2465
2024,2024-08-24,746022,684007,"676679,683737,673548,641355,670623,643565,621550,691718,665804",3,4.9715,0.244
2024,2024-08-24,746022,678368,"681393,669065,681146,672640,656537,682073,665506,660644,645305",1,4.9455,0.2255
2024,2024-08-24,745457,687924,"663697,682829,571912,670770,656413,664034,642086,669289,666181",4,5.0605,0.244
2024,2024-08-24,745457,663765,"675961,656582,665833,663698,642133,650559,641856,669707,678225",3,5.0965,0.245
2024,2024-08-24,746599,592351,"543760,608671,543257,677649,663993,673962,694671,608348,665750",1,5.036,0.239
2024,2024-08-24,746599,594902,"671289,665926,657041,681807,686823,678877,682177,666310,677587",4,5.084,0.2545
2024,2024-08-24,745868,543243,"691026,676475,572761,680977,665877,663457,663609,686780,687363",7,4.946,0.236
2024,2024-08-24,745868,641154,"650489,663616,668904,670242,596146,669304,666397,543877,668885",9,5.0695,0.2515
2024,2024-08-24,746271,624133,"656941,607208,547180,664761,642215,624641,592663,669016,679032",6,5.0955,0.258
2024,2024-08-24,746271,663903,"624428,677951,686469,657557,641658,686681,666023,669004,664728",5,5.0625,0.2455
2024,2024-08-24,746756,669373,"663837,690291,700242,679529,690993,668670,678009,656716,668952",8,5.0385,0.253
2024,2024-08-24,746756,681066,"667452,673357,672820,683734,657757,642020,678246,666150,681460",1,5.0735,0.2515
2024,2024-08-24,747077,663623,"682928,695578,686452,671277,660688,677588,665953,608336,696285",3,5.043,0.2465
2024,2024-08-24,747077,450203,"671739,593160,542303,621566,518595,657656,594807,570482,606115",6,5.0475,0.2435
2024,2024-08-24,745377,656849,"596019,668901,607043,624413,502110,664056,621438,682626,643446",2,5.019,0.239
2024,2024-08-24,745377,650633,"650333,595777,593428,592518,456781,701538,543309,444482,669200",7,4.995,0.237
2024,2024-08-24,746108,671737,"650490,664040,670764,666624,666185,676356,666139,676609,666163",5,5.0605,0.2415
2024,2024-08-24,746108,477132,"660271,605141,518692,621035,666158,669257,571970,669242,500743",5,5.0535,0.244
2024,2024-08-25,747078,687792,"682928,695578,671277,665953,677588,660688,608336,686452,696285",8,5.037,0.255
2024,2024-08-25,747078,625643,"672284,624585,542303,621566,657656,593160,570482,669221,606115",7,5.083,0.242
2024,2024-08-25,746918,518876,"682998,664983,592626,605137,666971,680728,553993,621028,672695",5,5.048,0.251
2024,2024-08-25,746918,656557,"680776,608701,671213,646240,641933,807799,657136,663853,678882",2,5.08,0.2495
2024,2024-08-25,745459,607259,"663697,682829,663886,670770,668715,656413,642086,642708,682622",1,4.927,0.235
2024,2024-08-25,745459,682847,"643396,668804,665833,656582,642133,650559,518735,675961,572191",5,4.9775,0.2355
2024,2024-08-25,745706,596295,"453568,678662,686668,641857,663898,669911,595909,666134,691011",4,5.079,0.255
2024,2024-08-25,745706,573186,"650402,665742,592450,519317,665862,683011,624431,657077,518934",5,5.1,0.2655
2024,2024-08-25,744892,542881,"621493,687263,607680,666176,666160,681351,592273,694359,683021",3,5.0905,0.2585
2024,2024-08-25,744892,592332,"543807,694388,665489,672386,676391,695238,677870,672642,680718",10,5.0995,0.2445
2024,2024-08-25,746595,674003,"543760,608369,665750,666969,673962,663993,694671,641680,669701",3,5.077,0.2495
2024,2024-08-25,746595,571510,"680757,657041,608070,681807,647304,678877,665926,677587,595978",4,5.073,0.24
2024,2024-08-25,746023,665871,"664023,665804,673548,641355,663538,621020,691718,670623,643565",3,5.0655,0.2525
2024,2024-08-25,746023,670124,"681393,669394,665506,681146,672640,669065,656537,660644,663743",6,5.0595,0.261
2024,2024-08-25,745863,607200,"691026,676475,572761,665877,680977,502054,663457,686780,687363",7,5.073,0.2615
2024,2024-08-25,745863,805673,"650489,668904,669304,571657,680777,467793,622534,666397,668885",7,5.058,0.245
2024,2024-08-25,746263,663465,"656941,624641,642215,664761,592206,681082,669016,679032,596117",5,5.0985,0.259
2024,2024-08-25,746263,607625,"672580,677951,664728,521692,666023,694355,657557,624428,641658",3,5.024,0.249
2024,2024-08-25,746754,689225,"678009,682985,681481,690993,690291,679529,628451,700242,693307",0,5.0635,0.2415
2024,2024-08-25,746754,686563,"670032,667452,643217,683734,657757,672820,666150,678246,642020",4,4.9985,0.239
2024,2024-08-25,745618,593423,"668930,694192,661388,641343,642715,686217,669003,606992,687401",7,5.105,0.261
2024,2024-08-25,745618,683155,"671732,667670,668709,669127,664913,663662,680869,687231,680474",5,4.993,0.2395
2024,2024-08-25,745376,500779,"596019,668901,624413,607043,621438,502110,578428,682626,664056",0,4.969,0.244
2024,2024-08-25,745376,527048,"595777,456781,593428,592518,630105,701538,543309,444482,669200",1,5.0115,0.233
2024,2024-08-25,745212,592662,"666149,664774,595284,624424,656305,573262,642731,687529,592192",4,5.005,0.247
2024,2024-08-25,745212,693433,"664238,677594,663728,668227,457759,593871,571745,668942,660844",7,5.0905,0.257
2024,2024-08-25,746106,682052,"650490,664040,691406,666185,676356,666624,676609,670764,642350",6,5.039,0.245
2024,2024-08-25,746106,694813,"660271,605141,518692,595281,669242,571970,571771,676439,621035",7,5.0575,0.254
2024,2024-08-25,746994,579328,"514888,608324,673237,665161,605170,592325,701305,676694,676801",4,5.1365,0.261
2024,2024-08-25,746994,665152,"596103,668939,683002,623993,650391,681297,656811,602104,702616",5,5.0155,0.249
2024,2024-08-26,746628,666142,"686681,677951,686469,521692,669004,666023,672580,664728,624428",4,5.0325,0.2545
2024,2024-08-26,746628,680704,"680757,657041,608070,681807,647304,678877,665926,666310,682177",2,5.0925,0.262
2024,2024-08-26,746596,679525,"672580,677951,686469,521692,666023,657557,669004,680118,641658",2,5.1455,0.2685
2024,2024-08-26,746596,671106,"680757,665926,608070,647304,678877,657041,682177,595978,677587",1,5.039,0.247
2024,2024-08-26,746942,684320,"661531,676391,665489,680718,543807,694388,662139,695238,677870",0,4.976,0.243
2024,2024-08-26,746942,676710,"680776,663853,641933,646240,608701,807799,643376,671213,678882",2,5.1435,0.269
2024,2024-08-26,745458,592791,"643565,683737,673548,641355,670623,621550,676679,691718,665804",3,5.0795,0.257
2024,2024-08-26,745458,656605,"675961,641856,656582,680779,642133,650559,518735,669707,678225",4,5.094,0.2535
2024,2024-08-26,745538,669854,"608324,643289,673237,665161,572138,605170,592325,514888,676801",5,5.037,0.2515
2024,2024-08-26,745538,554430,"656941,607208,547180,664761,592206,681082,592663,679032,669720",6,5.0215,0.236
2024,2024-08-26,744813,641482,"650402,665742,592450,519317,669224,683011,665862,518934,657077",5,5.0305,0.2555
2024,2024-08-26,744813,680730,"682928,686611,695578,665953,660688,671277,677588,545121,696285",5,5.0015,0.247
2024,2024-08-26,746915,621244,"543807,694388,665489,672386,680718,676391,662139,677870,672642",6,5.024,0.239
2024,2024-08-26,746915,677161,"680776,608701,671213,646240,641933,807799,657136,681508,666152",4,5.032,0.256
2024,2024-08-26,745865,608331,"593160,671739,542303,621566,518595,657656,672284,570482,606115",7,4.9975,0.2475
2024,2024-08-26,745865,641927,"622534,668904,669304,467793,571657,666397,543877,670242,668885",2,5.0615,0.261
2024,2024-08-26,745133,681190,"650333,595777,630105,592518,593428,701538,669369,543309,669200",2,4.9885,0.2425
2024,2024-08-26,745133,502043,"691026,676475,571448,502054,671056,680977,502671,663609,687363",2,5.011,0.246
2024,2024-08-26,746753,680744,"678009,681481,663837,690993,690291,679529,628451,700242,693307",2,5.066,0.249
2024,2024-08-26,746753,663436,"670032,673357,643217,683734,657757,686676,666150,672820,681460",4,4.9705,0.24
2024,2024-08-26,746513,665795,"681393,669394,660821,681146,672640,669065,656537,660644,665052",8,5.104,0.26
2024,2024-08-26,746513,663372,"595909,663898,641857,669911,607732,666134,656541,687597,668845",2,4.9955,0.2455
2024,2024-08-26,745215,686752,"666185,664040,691406,666624,666139,676356,676609,666163,670764",6,5.0485,0.2395
2024,2024-08-26,745215,682243,"670042,677594,663728,668227,593871,457759,668942,686527,660844",10,5.0075,0.246
2024,2024-08-27,746429,456501,"621493,687263,694384,607680,681351,543685,592273,666176,605346",5,5.0895,0.25
2024,2024-08-27,746429,676428,"678009,682985,663837,681481,690993,679529,700242,668952,668670",4,4.942,0.2375
2024,2024-08-27,746594,547179,"666023,677951,686469,521692,669004,641658,624428,672580,664728",1,5.0645,0.244
