game_pk,date,season,side,pitcher_id,k_actual,lineup_ids,exp_ks,p_over,p10,p90
777763,2025-05-26,2025,home,686799,5,"687263,694384,660162,621493,624585,518595,666176,621035,650859",4.8519,0.0,2.0,7.0
777753,2025-05-27,2025,away,669160,9,"660271,605141,518692,606192,571970,681624,571771,687221,669242",4.85885,0.0,2.0,7.0
777753,2025-05-27,2025,home,676440,7,"680757,666310,608070,700932,467793,669717,672356,666134,682657",4.8798,0.0,2.0,7.0
777754,2025-05-27,2025,away,669467,7,"663457,691026,671056,575929,676475,571448,676480,691023,687363",4.8549,0.0,3.0,7.0
777754,2025-05-27,2025,home,608372,3,"702616,602104,683002,663624,656811,666185,622761,677008,644433",4.8332,0.0,2.0,7.0
777755,2025-05-27,2025,away,657277,10,"573262,671218,527038,808982,656305,642715,669477,672275,666149",4.8276,0.0,2.0,7.0
777755,2025-05-27,2025,home,656427,8,"681481,650402,690993,682985,679529,672761,693307,700242,595879",4.8341,0.0,2.0,7.0
777748,2025-05-27,2025,away,675911,7,"660670,663586,542303,621566,645277,663897,642201,671739,686948",4.84685,0.0,2.0,7.0
777748,2025-05-27,2025,home,624133,8,"681082,607208,624641,656941,664761,592206,596146,592663,679032",4.8413,0.0,2.0,7.0
777746,2025-05-27,2025,away,657746,5,"663616,680777,621043,686797,664034,664056,681146,650489,680577",4.82955,0.0,2.0,7.0
777746,2025-05-27,2025,home,671737,6,"650490,666139,664040,691406,670764,802415,676609,670224,666163",4.84715,0.0,2.0,7.0
777749,2025-05-27,2025,away,686563,4,"805367,643565,678246,643217,700337,596103,672820,681962,572191",4.8473,0.0,2.0,7.0
777749,2025-05-27,2025,home,656731,6,"596019,607043,665742,624413,683146,516782,621438,682668,682626",4.7709,0.0,2.0,7.0
777750,2025-05-27,2025,away,663903,3,"670770,669289,682829,669720,663886,668715,680574,624431,666181",4.86255,0.0,2.0,7.0
777750,2025-05-27,2025,home,663738,4,"663697,677951,686469,521692,672580,671221,670231,686681,664728",4.78825,0.0,2.0,7.0
777747,2025-05-27,2025,away,690916,2,"680776,646240,665966,666152,677800,691785,596115,647351,678882",4.8002,0.0,2.0,7.0
777747,2025-05-27,2025,home,650644,4,"668930,694192,661388,592885,641343,686555,686217,702332,687401",4.85025,0.0,2.0,7.0
777751,2025-05-27,2025,away,608566,6,"687597,678662,696100,641857,686668,671289,669911,668845,691182",4.8385,0.0,2.0,7.0
777751,2025-05-27,2025,home,690990,6,"664023,663656,673548,691718,621020,542932,663538,807713,608348",4.8707,0.0,3.0,7.0
777741,2025-05-27,2025,away,670102,6,"666182,665489,662139,672386,543807,623993,680718,676391,683021",4.79305,0.0,2.0,7.0
777741,2025-05-27,2025,home,543135,2,"669701,694671,673962,669394,696030,666969,641680,543760,571466",4.8494,0.0,2.0,7.0
777752,2025-05-27,2025,away,676664,1,"682183,805779,667670,691016,669722,680862,680769,649966,672016",4.82795,0.0,2.0,7.0
777752,2025-05-27,2025,home,686613,8,"665161,663898,701305,572233,676694,663967,701358,676801,643289",4.8448,0.0,2.0,7.0
777745,2025-05-27,2025,away,607074,10,"502671,663757,592450,641355,683011,700250,518934,669224,672724",4.84495,0.0,2.0,7.0
777745,2025-05-27,2025,home,542881,3,"687263,694384,660162,621493,518595,650859,666176,681351,683090",4.83125,0.0,2.0,7.0
777744,2025-05-27,2025,away,681347,2,"665833,668804,687462,680779,672744,624428,502054,663647,643396",4.8237,0.0,2.0,7.0
777744,2025-05-27,2025,home,669203,6,"682998,672695,666971,647304,553993,656976,672515,677950,691783",4.78865,0.0,2.0,7.0
777743,2025-05-27,2025,away,680730,4,"682928,695578,663993,660688,671277,605137,690987,677588,695734",4.8374,0.0,2.0,7.0
777743,2025-05-27,2025,home,688138,4,"641487,677594,663728,668227,641598,664238,456781,665750,810938",4.8557,0.0,3.0,7.0
777742,2025-05-27,2025,away,676974,0,"660821,682663,676572,669065,663743,681393,672640,683748,691594",4.78175,0.0,2.0,7.0
777742,2025-05-27,2025,home,663568,3,"665487,650333,592518,701538,657757,593428,630105,553869,663604",4.7905,0.0,2.0,7.0
777739,2025-05-28,2025,away,477132,3,"660271,605141,606192,518692,669257,681624,669242,571771,571970",4.83615,0.0,2.0,7.0
777739,2025-05-28,2025,home,663465,3,"666134,682657,608070,467793,672356,678877,669717,682177,595978",4.83505,0.0,2.0,7.0
777738,2025-05-28,2025,away,694738,7,"573262,671218,527038,808982,656305,642715,664774,672275,683766",4.86045,0.0,2.0,7.0
777738,2025-05-28,2025,home,695549,4,"681481,650402,690993,682985,672761,595879,656716,700242,668670",4.78905,0.0,2.0,7.0
777732,2025-05-28,2025,away,641154,3,"663616,680777,621043,686797,664034,665019,668904,543877,676812",4.80845,0.0,2.0,7.0
777732,2025-05-28,2025,home,656876,5,"666139,664040,650490,666018,691406,802415,670764,670224,643376",4.84695,0.0,2.0,7.0
777737,2025-05-28,2025,away,681343,5,"805367,643565,678246,643217,672820,700337,686676,668942,572191",4.84425,0.0,2.0,7.0
777737,2025-05-28,2025,home,656288,3,"596019,607043,665742,624413,683146,668901,643446,620443,676724",4.7856,0.0,2.0,7.0
777736,2025-05-28,2025,away,678394,2,"680776,646240,608701,692225,686765,596115,666152,665966,678882",4.84975,0.0,2.0,7.0
777736,2025-05-28,2025,home,642547,6,"668930,694192,592885,663662,686217,686555,702332,641343,687401",4.8564,0.0,2.0,7.0
777734,2025-05-28,2025,away,622663,4,"671732,805779,667670,691016,609280,669127,680474,649966,672016",4.81425,0.0,2.0,7.0
777734,2025-05-28,2025,home,621121,12,"665161,670623,676801,643289,605170,676694,701358,701305,673237",4.83245,0.0,2.0,7.0
777729,2025-05-28,2025,away,694973,7,"665833,457705,668804,672744,669256,680779,663647,643396,669707",4.86325,0.0,2.0,7.0
777729,2025-05-28,2025,home,668678,3,"682998,672695,666971,647304,694374,656976,545341,691783,645444",4.8383,0.0,2.0,7.0
777726,2025-05-28,2025,away,645261,0,"682663,676572,672640,669065,681393,663743,660821,691594,683748",4.8654,0.0,2.0,7.0
777726,2025-05-28,2025,home,606996,1,"665487,650333,592518,701538,657757,593428,630105,642180,553869",4.8033,0.0,2.0,7.0
777740,2025-05-28,2025,away,571945,3,"663457,691026,680977,575929,671056,571448,691023,686780,687363",4.87125,0.0,2.0,7.0
777740,2025-05-28,2025,home,700249,9,"702616,668939,683002,622761,656811,602104,656775,644433,666185",4.7871,0.0,2.0,7.0
777733,2025-05-28,2025,away,668881,3,"670770,669289,682829,666158,663886,668715,666181,680574,641658",4.81115,0.0,2.0,7.0
777733,2025-05-28,2025,home,702070,2,"663697,677951,686469,521692,672580,671221,679845,670231,664728",4.85055,0.0,2.0,7.0
777731,2025-05-28,2025,away,685299,1,"687597,671289,678662,696100,571657,641857,606115,669911,666160",4.7974,0.0,2.0,7.0
777731,2025-05-28,2025,home,571510,8,"664023,663656,673548,691718,608348,683737,621020,663538,807713",4.8659,0.0,2.0,7.0
777724,2025-05-28,2025,away,687606,4,"662139,623993,665489,543807,680718,676391,664770,672386,666182",4.8015,0.0,2.0,7.0
777724,2025-05-28,2025,home,641816,5,"669701,694671,608369,673962,696030,669394,666969,543760,641680",4.77715,0.0,2.0,7.0
777728,2025-05-28,2025,away,657376,4,"502671,663757,592450,641355,683011,691176,518934,641555,678391",4.78705,0.0,2.0,7.0
777728,2025-05-28,2025,home,579328,4,"687263,694384,666176,621493,683090,681351,518595,621035,650859",4.8349,0.0,2.0,7.0
777730,2025-05-28,2025,away,592866,2,"683083,695578,663993,660688,671277,605137,690987,677588,695734",4.7704,0.0,2.0,7.0
777730,2025-05-28,2025,home,669923,4,"641487,593871,677594,663728,668227,642133,665750,664238,810938",4.87165,0.0,3.0,7.0
777735,2025-05-29,2025,away,700363,1,"645277,663586,686948,621566,669221,642201,660670,671739,669397",4.7974,0.0,2.0,7.0
777735,2025-05-29,2025,home,650911,5,"681082,607208,656941,664761,679032,596146,624641,669016,665561",4.8481,0.0,3.0,7.0
777723,2025-05-29,2025,away,519242,8,"642201,686948,542303,621566,663586,645277,657077,671739,663897",4.80925,0.0,2.0,7.0
777723,2025-05-29,2025,home,554430,6,"607208,656941,664761,592206,592663,624641,642215,681082,679032",4.82305,0.0,2.0,7.0
777727,2025-05-29,2025,away,682052,0,"671732,680474,680862,672016,669127,609280,682183,649966,669722",4.8448,0.0,2.0,7.0
777727,2025-05-29,2025,home,621244,9,"680718,645305,543807,672386,664770,676391,664702,682729,683021",4.8328,0.0,2.0,7.0
777725,2025-05-29,2025,away,669358,3,"666139,664040,650490,666018,691406,802415,670224,676609,642136",4.82795,0.0,2.0,7.0
777725,2025-05-29,2025,home,687473,4,"665161,670623,663967,676801,676694,673237,701358,701305,643289",4.87025,0.0,3.0,7.0
777722,2025-05-29,2025,away,669022,8,"682928,695578,663993,660688,671277,605137,690987,677588,695734",4.84085,0.0,2.0,7.0
777722,2025-05-29,2025,home,676106,4,"660844,677594,663728,668227,670156,642133,593871,665750,810938",4.7876,0.0,2.0,7.0
777712,2025-05-30,2025,away,671096,8,"670770,669289,682829,666158,668715,666181,663886,641584,680574",4.8499,0.0,2.0,7.0
777712,2025-05-30,2025,home,607067,3,"664023,663656,673548,608348,691718,621020,663538,683737,807713",4.8067,0.0,2.0,7.0
777720,2025-05-30,2025,away,694363,0,"805367,681962,678246,572191,673357,641943,700337,672820,668942",4.8086,0.0,2.0,7.0
777720,2025-05-30,2025,home,621107,6,"702616,668939,683002,669450,656811,602104,656896,677008,666185",4.77895,0.0,2.0,7.0
777715,2025-05-30,2025,away,669084,4,"668930,694192,592885,661388,686217,656555,686555,702332,687401",4.83575,0.0,2.0,7.0
777715,2025-05-30,2025,home,592836,6,"681082,607208,656941,664761,592206,596146,592663,669016,624641",4.85595,0.0,2.0,7.0
777716,2025-05-30,2025,away,605488,2,"671732,805779,667670,691016,669127,680769,669722,609280,672016",4.8505,0.0,2.0,7.0
777716,2025-05-30,2025,home,605135,6,"666182,665489,543807,672386,662139,676391,680718,664702,664770",4.8568,0.0,3.0,7.0
777721,2025-05-30,2025,away,667755,2,"687263,694384,621493,624585,545361,681351,666176,664068,650859",4.85245,0.0,2.0,7.0
777721,2025-05-30,2025,home,682847,5,"680757,682657,608070,700932,467793,682177,672356,666310,666134",4.80865,0.0,2.0,7.0
777718,2025-05-30,2025,away,607536,4,"687597,678662,696100,642731,686668,641857,666160,669911,656541",4.8326,0.0,2.0,7.0
777718,2025-05-30,2025,home,656849,5,"596019,683146,665742,624413,607043,516782,621438,682626,682668",4.8511,0.0,3.0,7.0
777717,2025-05-30,2025,away,690986,5,"573262,671218,808982,527038,656305,642715,672275,669477,666149",4.75085,0.0,2.0,7.0
777717,2025-05-30,2025,home,615698,7,"682663,660821,676572,672640,689414,681393,669065,691594,683748",4.86225,0.0,2.0,7.0
777719,2025-05-30,2025,away,608337,3,"680776,646240,608701,665966,691785,647351,596115,666152,678882",4.83915,0.0,2.0,7.0
777719,2025-05-30,2025,home,656550,9,"660670,645277,542303,621566,663586,657077,669221,671739,642201",4.8485,0.0,2.0,7.0
777709,2025-05-30,2025,away,669461,5,"663457,691026,680977,669357,686780,676480,676475,650968,687363",4.85645,0.0,3.0,7.0
777709,2025-05-30,2025,home,683004,6,"664059,694671,696030,673962,571466,669394,543309,543760,677649",4.83315,0.0,2.0,7.0
777711,2025-05-30,2025,away,663554,4,"681481,650402,690993,682985,679529,672761,656716,693307,628451",4.8295,0.0,2.0,7.0
777711,2025-05-30,2025,home,607625,3,"663697,677951,686469,521692,672580,671221,592192,686681,664728",4.8568,0.0,2.0,7.0
777714,2025-05-30,2025,away,686752,4,"676609,650490,663968,691406,666018,643376,678554,670224,670764",4.8412,0.0,2.0,7.0
777714,2025-05-30,2025,home,664285,9,"665161,670623,514888,572233,673237,701358,676694,701305,643289",4.836,0.0,2.0,7.0
777710,2025-05-30,2025,away,663623,0,"682928,695578,663993,671277,605137,690987,656180,677588,695734",4.8574,0.0,2.0,7.0
777710,2025-05-30,2025,home,518876,6,"682998,606466,672695,647304,553993,666971,656976,672515,694374",4.84685,0.0,2.0,7.0
777707,2025-05-30,2025,away,656605,1,"665833,457705,668804,687462,680779,663647,624428,502054,643396",4.8484,0.0,2.0,7.0
777707,2025-05-30,2025,home,601713,8,"665487,650333,592518,701538,657757,593428,630105,663604,553869",4.84495,0.0,2.0,7.0
777713,2025-05-30,2025,away,805673,7,"621439,663616,680577,621043,686797,664034,543877,664056,650489",4.7918,0.0,2.0,7.0
777713,2025-05-30,2025,home,693433,3,"641487,593871,677594,663728,668227,642133,665750,664238,810938",4.8379,0.0,2.0,7.0
777708,2025-05-30,2025,away,608331,3,"663757,592450,641355,502671,700250,683011,669224,622569,518934",4.8564,0.0,2.0,7.0
777708,2025-05-30,2025,home,664062,4,"660271,606192,669257,518692,681624,669242,571970,808975,500743",4.77315,0.0,2.0,7.0
777704,2025-05-31,2025,away,666157,5,"670770,641584,682829,663886,668715,666158,624431,666181,680574",4.84455,0.0,2.0,7.0
777704,2025-05-31,2025,home,519141,1,"664023,663656,673548,608348,691718,621020,663538,457759,807713",4.85425,0.0,2.0,7.0
777701,2025-05-31,2025,away,680684,1,"671732,805779,667670,691016,669127,609280,649966,680474,682183",4.7726,0.0,2.0,7.0
777701,2025-05-31,2025,home,680755,1,"666182,665489,680718,543807,664702,676391,664770,682729,645305",4.85805,0.0,3.0,7.0
777697,2025-05-31,2025,away,543243,10,"663457,691026,680977,575929,671056,571448,676480,686780,687363",4.85125,0.0,3.0,7.0
777697,2025-05-31,2025,home,571578,3,"669701,608369,694671,673962,696030,669394,664059,543760,543309",4.82785,0.0,2.0,7.0
777699,2025-05-31,2025,away,663436,3,"643565,678246,572191,673357,596103,672820,668942,700337,805367",4.7846,0.0,2.0,7.0
777699,2025-05-31,2025,home,665152,7,"702616,668939,683002,656811,602104,691723,677008,666185,677941",4.8223,0.0,2.0,7.0
777702,2025-05-31,2025,away,694477,6,"606992,686555,592885,656555,663662,686217,702332,655316,668930",4.8072,0.0,2.0,7.0
777702,2025-05-31,2025,home,666200,4,"681082,607208,656941,664761,679032,596146,665561,669016,624641",4.84825,0.0,2.0,7.0
777703,2025-05-31,2025,away,543294,6,"687263,694384,621028,621493,624585,545361,518595,666176,650859",4.86535,0.0,2.0,7.0
777703,2025-05-31,2025,home,677944,3,"680757,682657,608070,700932,467793,682177,666310,672356,678877",4.84925,0.0,2.0,7.0
777694,2025-05-31,2025,away,669373,7,"681481,650402,690993,682985,679529,672761,693307,700242,595879",4.84825,0.0,2.0,7.0
777694,2025-05-31,2025,home,608379,6,"663697,677951,521692,672580,671221,679845,686469,666023,664728",4.85595,0.0,2.0,7.0
777700,2025-05-31,2025,away,622608,2,"687597,678662,696100,641857,642731,686668,656541,571657,666160",4.84045,0.0,2.0,7.0
777700,2025-05-31,2025,home,673540,7,"596019,682668,665742,624413,683146,676724,621438,643446,682626",4.79765,0.0,2.0,7.0
777693,2025-05-31,2025,away,641793,6,"676609,650490,664040,691406,663968,678554,666139,643376,670224",4.8542,0.0,3.0,7.0
777693,2025-05-31,2025,home,676467,6,"663898,670623,694376,663967,673237,605170,701358,676694,643289",4.84495,0.0,3.0,7.0
777706,2025-05-31,2025,away,621111,6,"680776,646240,677800,665966,691785,647351,596115,692225,678882",4.84475,0.0,2.0,7.0
777706,2025-05-31,2025,home,680885,11,"660670,686948,542303,621566,663586,645277,657077,671739,663897",4.8061,0.0,2.0,7.0
777705,2025-05-31,2025,away,592662,9,"671218,808982,527038,656305,642715,573262,666149,664774,669477",4.8678,0.0,3.0,7.0
777705,2025-05-31,2025,home,665795,5,"682663,669065,672640,676572,681393,667472,663743,669364,660821",4.8301,0.0,2.0,7.0
777695,2025-05-31,2025,away,641927,4,"621439,663616,686797,664034,670242,650489,665019,664056,680777",4.79785,0.0,2.0,7.0
777695,2025-05-31,2025,home,682243,2,"641487,663728,677594,668227,642133,670156,665750,702284,664238",4.8035,0.0,2.0,7.0
777698,2025-05-31,2025,away,701542,2,"663757,592450,641355,641555,691176,672724,669224,518934,678391",4.8519,0.0,2.0,7.0
777698,2025-05-31,2025,home,689017,6,"687221,571771,500743,669257,571970,681624,624424,669242,808975",4.79445,0.0,2.0,7.0
777691,2025-05-31,2025,away,663559,1,"665833,457705,668804,687462,672744,680779,624428,663647,643396",4.84505,0.0,2.0,7.0
777691,2025-05-31,2025,home,656302,6,"665487,650333,592518,701538,593428,657757,578428,630105,553869",4.85115,0.0,2.0,7.0
777696,2025-05-31,2025,away,647336,3,"682928,695578,663993,671277,605137,690987,660688,677588,695734",4.8251,0.0,2.0,7.0
777696,2025-05-31,2025,home,694297,0,"682998,606466,672695,647304,553993,656976,672515,545341,677950",4.8359,0.0,2.0,7.0
777678,2025-06-01,2025,away,607200,5,"663457,691026,680977,575929,671056,571448,676475,650968,668723",4.86165,0.0,3.0,7.0
777678,2025-06-01,2025,home,594798,4,"669701,694671,608369,673962,696030,669394,641680,543760,664059",4.8453,0.0,2.0,7.0
777692,2025-06-01,2025,away,676979,12,"680776,646240,677800,647351,691785,596115,666152,657136,678882",4.86555,0.0,3.0,7.0
777692,2025-06-01,2025,home,693821,4,"660670,663586,542303,621566,645277,663897,642201,671739,669397",4.84545,0.0,2.0,7.0
777684,2025-06-01,2025,away,605288,6,"805367,643565,678246,643217,672820,641943,673357,700337,668942",4.83875,0.0,2.0,7.0
777684,2025-06-01,2025,home,450203,7,"702616,602104,683002,656811,656896,666185,677941,677008,668974",4.85105,0.0,2.0,7.0
777688,2025-06-01,2025,away,500779,3,"694192,661388,641343,656555,663662,686217,702332,687401,668930",4.83465,0.0,2.0,7.0
777688,2025-06-01,2025,home,624133,2,"607208,656941,664761,592206,592663,624641,669016,681082,596146",4.853,0.0,3.0,7.0
777685,2025-06-01,2025,away,676664,3,"671732,805779,667670,669722,680474,649966,682183,680862,672016",4.8426,0.0,2.0,7.0
777685,2025-06-01,2025,home,592332,7,"666182,665489,543807,702176,680718,676391,676914,664770,645305",4.8447,0.0,2.0,7.0
777683,2025-06-01,2025,away,686799,4,"687263,694384,621493,624585,681351,666176,650859,621028,660162",4.83535,0.0,2.0,7.0
777683,2025-06-01,2025,home,668909,6,"680757,682657,608070,700932,669717,682177,595978,672356,678877",4.8415,0.0,2.0,7.0
777686,2025-06-01,2025,away,687223,8,"687597,656541,678662,641857,686668,669374,606115,671289,696100",4.7968,0.0,2.0,7.0
777686,2025-06-01,2025,home,605280,3,"596019,607043,665742,624413,683146,620443,668901,621438,682668",4.84785,0.0,2.0,7.0
777689,2025-06-01,2025,away,806185,5,"671218,666149,527038,656305,642715,669477,573262,672275,808982",4.83645,0.0,2.0,7.0
777689,2025-06-01,2025,home,677960,7,"669364,660821,672640,682663,669065,676572,681393,667472,676466",4.7927,0.0,2.0,7.0
777677,2025-06-01,2025,away,672456,2,"672761,650402,682985,628451,679529,690993,595879,668670,656716",4.8411,0.0,2.0,7.0
777677,2025-06-01,2025,home,663460,9,"663697,677951,686469,666023,671221,670231,679845,686681,664728",4.83365,0.0,2.0,7.0
777690,2025-06-01,2025,away,671737,10,"666139,664040,650490,666624,691406,663968,678554,676609,642136",4.83745,0.0,2.0,7.0
777690,2025-06-01,2025,home,686613,5,"665161,670623,663898,572233,673237,605170,701358,689200,643289",4.829,0.0,2.0,7.0
777687,2025-06-01,2025,away,607259,2,"670770,669289,682829,666158,663886,666181,668715,641584,680574",4.8617,0.0,3.0,7.0
777687,2025-06-01,2025,home,592791,2,"664023,660644,673548,691718,621020,683737,663538,807713,624512",4.7874,0.0,2.0,7.0
777679,2025-06-01,2025,away,680730,2,"682928,695578,663993,671277,605137,690987,660688,677588,695734",4.83545,0.0,2.0,7.0
777679,2025-06-01,2025,home,669203,6,"606466,672695,677950,553993,647304,682998,545121,694374,645444",4.80835,0.0,2.0,7.0
777680,2025-06-01,2025,away,663978,10,"663616,680777,670242,621043,650489,665019,681146,664056,686797",4.86465,0.0,2.0,7.0
777680,2025-06-01,2025,home,622491,5,"641487,593871,677594,663728,668227,642133,665750,702284,810938",4.8596,0.0,2.0,7.0
777681,2025-06-01,2025,away,571760,3,"665833,457705,668804,687462,663647,624428,502054,682848,643396",4.85015,0.0,2.0,7.0
777681,2025-06-01,2025,home,681190,3,"665487,650333,592518,701538,642180,593428,630105,578428,553869",4.8556,0.0,2.0,7.0
